fileName	sampleID	read	Rikenellaceae	Bacteroidaceae	Porphyromonadaceae	Prevotellaceae	Bacteroidales_incertae_sedis	Flavobacteriaceae	Sphingobacteriaceae	Chitinophagaceae	Cyclobacteriaceae	Cytophagaceae	Lachnospiraceae	Clostridiaceae.1	Peptostreptococcaceae	Ruminococcaceae	Eubacteriaceae	Clostridiales_Incertae.Sedis.XI	Peptococcaceae.1	Clostridiales_Incertae.Sedis.XIII	Clostridiales_Incertae.Sedis.XII	Defluviitaleaceae	Streptococcaceae	Enterococcaceae	Carnobacteriaceae	Lactobacillaceae	Aerococcaceae	Bacillales_Incertae.Sedis.XI	Paenibacillaceae.1	Staphylococcaceae	Bacillaceae.1	Planococcaceae	Bacillales_Incertae.Sedis.XII	Bacillaceae.2	Erysipelotrichaceae	Veillonellaceae	Acidaminococcaceae	Verrucomicrobiaceae	Coriobacteriaceae	Corynebacteriaceae	Nocardiaceae	Actinomycetaceae	Micrococcaceae	Microbacteriaceae	Brevibacteriaceae	Dermacoccaceae	Intrasporangiaceae	Dermabacteraceae	Propionibacteriaceae	Nocardioidaceae	Pseudonocardiaceae	Geodermatophilaceae	Bifidobacteriaceae	Patulibacteraceae	Nitriliruptoraceae	Spirochaetaceae	Fusobacteriaceae	Leptotrichiaceae	Campylobacteraceae	Pasteurellaceae	Enterobacteriaceae	Halomonadaceae	Oceanospirillaceae	Cardiobacteriaceae	Pseudomonadaceae	Moraxellaceae	Vibrionaceae	Xanthomonadaceae	Idiomarinaceae	Shewanellaceae	Chromatiaceae	Aeromonadaceae	Coxiellaceae	Neisseriaceae	Burkholderiaceae	Oxalobacteraceae	Comamonadaceae	Sutterellaceae	Burkholderiales_incertae_sedis	Alcaligenaceae	Methylophilaceae	Desulfovibrionaceae	Bdellovibrionaceae	Bacteriovoracaceae	Myxococcaceae	Polyangiaceae	Desulfobulbaceae	Sphingomonadaceae	Erythrobacteraceae	Methylobacteriaceae	Phyllobacteriaceae	Bradyrhizobiaceae	Hyphomicrobiaceae	Brucellaceae	Rhizobiaceae	Beijerinckiaceae	Rhizobiales_incertae_sedis	Caulobacteraceae	Rhodobacteraceae	Rhodospirillaceae	Acetobacteraceae	Chloroplast	Synergistaceae	Mycoplasmataceae	Deinococcaceae	Thermotogaceae	Planctomycetaceae	Victivallaceae	Pyrodictiaceae
49_R1.fasta	49	1	423	19981	6149	1	0	0	0	0	0	0	13408	356	239	993	157	0	0	0	0	0	446	356	0	0	0	1	0	0	0	0	0	0	2572	0	0	2631	21	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	166	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49_R2.fasta	49	2	424	19045	6102	1	0	0	0	0	0	0	14146	355	214	1005	155	0	0	0	0	0	344	249	0	0	0	1	0	0	0	0	0	0	2795	0	0	2629	21	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	162	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4_R1.fasta	4	1	6	12484	0	3	0	0	0	0	0	0	8876	947	1467	48	0	0	0	12	0	0	10617	356	1	0	1	1	0	0	0	0	0	0	48	0	0	6344	51	0	0	1	0	0	0	0	0	0	1	0	0	0	67	0	0	0	4	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4_R2.fasta	4	2	7	11745	0	3	0	0	0	0	0	0	8897	942	1722	88	0	0	0	0	0	0	8321	280	1	0	0	1	0	0	0	0	0	0	50	0	0	6362	52	0	0	1	0	0	0	0	0	0	1	0	0	0	57	0	0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50_R1.fasta	50	1	183	14082	2075	0	0	0	0	0	0	0	6717	1	17	392	23	0	0	0	0	0	631	79	0	0	0	0	0	0	0	0	0	0	2236	0	0	852	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50_R2.fasta	50	2	178	13537	2043	0	0	0	0	0	0	0	6977	1	14	449	24	0	0	0	0	0	508	57	0	0	0	0	0	0	0	0	0	0	2250	0	0	848	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52_R1.fasta	52	1	1	316	12	0	0	0	0	0	0	0	136	3776	467	55	1	0	0	0	0	0	9962	56	0	0	0	0	0	0	0	0	0	0	127	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52_R2.fasta	52	2	1	305	13	0	0	0	0	0	0	0	130	3694	419	52	1	0	0	0	0	0	8110	45	0	0	0	0	0	0	0	0	0	0	123	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53_R1.fasta	53	1	1639	26969	1	0	0	0	0	0	0	0	15323	2388	3109	714	0	0	0	139	0	0	12306	1209	0	0	0	0	3	0	0	0	0	0	136	0	0	19339	208	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53_R2.fasta	53	2	1620	25303	1	0	0	0	0	0	0	0	15390	2371	3797	738	0	0	0	0	0	0	9722	957	1	0	0	0	3	0	0	0	0	0	127	0	0	19458	197	0	0	0	0	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54_R1.fasta	54	1	19	12423	2870	0	0	0	0	0	0	0	9366	20	498	380	0	0	0	0	0	0	11799	990	0	0	0	0	0	0	0	0	0	0	1668	0	0	634	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54_R2.fasta	54	2	18	11692	2845	1	0	0	0	0	0	0	9684	18	451	392	0	0	0	0	0	0	9646	742	0	0	0	0	0	0	0	0	0	0	1970	0	0	629	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55_R1.fasta	55	1	835	16748	3825	0	0	0	0	0	0	0	17731	37	3139	1156	510	0	0	0	0	0	27511	855	0	0	0	0	0	0	0	0	0	0	2268	0	0	5488	78	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1123	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55_R2.fasta	55	2	829	15773	3792	1	0	0	0	0	0	0	18651	36	2919	1149	512	0	0	0	0	0	22315	668	0	0	0	0	0	0	0	0	0	0	2813	1	0	5465	79	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	1091	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56_R1.fasta	56	1	393	21191	3037	0	0	0	0	0	0	0	16030	0	236	708	168	0	0	0	0	0	59	110	1	0	0	1	0	0	0	0	0	0	1626	0	0	2829	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	103	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56_R2.fasta	56	2	388	20231	3007	0	0	0	0	0	0	0	18080	0	217	704	171	0	0	0	0	0	40	92	1	0	0	1	0	0	0	0	0	0	2211	0	0	2829	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57_R1.fasta	57	1	615	20505	5948	2	0	0	0	0	0	0	20547	0	395	689	276	0	0	0	0	0	553	299	0	0	0	4	0	0	0	0	0	0	1954	0	0	2031	184	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	211	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57_R2.fasta	57	2	611	19502	5898	2	0	0	0	0	0	0	22458	0	360	699	277	0	0	0	0	0	456	229	0	0	0	4	0	0	0	0	0	0	2490	0	0	2045	180	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	208	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58_R1.fasta	58	1	0	13166	2	7	0	0	0	0	0	0	26994	531	1519	306	42	1	0	0	0	0	1501	1257	0	0	0	0	0	0	0	0	0	0	3438	1	0	3395	19	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58_R2.fasta	58	2	0	12298	1	8	0	0	0	0	0	0	26497	450	1378	678	42	1	0	0	0	0	1133	872	0	0	0	0	0	0	0	0	0	0	3486	0	0	3400	19	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59_R1.fasta	59	1	177	8539	841	1	0	0	0	0	0	0	18937	1276	1559	254	15	0	0	0	0	0	2327	68	0	0	0	0	0	0	0	0	0	0	2406	0	0	2099	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59_R2.fasta	59	2	182	8033	824	1	0	0	0	0	0	0	18691	1089	1433	612	15	0	0	0	0	0	1792	56	0	0	0	0	0	0	0	0	0	0	2375	0	0	2101	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5_R1.fasta	5	1	563	13170	2	3	0	1	0	0	0	0	5069	758	1234	315	0	0	0	148	0	0	3354	652	2	0	0	5	0	0	0	0	0	0	54	0	0	6527	75	0	0	0	0	1	0	0	0	0	0	0	0	0	76	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5_R2.fasta	5	2	559	12531	2	3	0	0	0	0	0	0	5078	765	1419	335	0	0	0	0	0	0	2614	521	2	0	0	6	0	0	0	0	0	0	53	0	0	6527	74	0	0	0	0	1	0	0	0	0	0	0	0	0	61	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60_R1.fasta	60	1	1126	1545	0	0	0	0	0	0	0	0	23158	1	2493	3	2	0	0	0	0	0	7	2174	0	0	0	0	0	0	0	0	0	0	4791	0	0	5799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60_R2.fasta	60	2	1116	1458	0	0	0	0	0	0	0	0	24127	1	2277	2	2	0	0	0	0	0	1	1827	3	0	0	0	0	0	0	0	0	0	4992	0	0	5833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61_R1.fasta	61	1	395	19291	3742	2	0	1	0	0	0	0	15190	656	872	378	71	0	0	0	0	0	10534	373	0	0	0	0	0	0	0	0	0	0	2563	7	0	4195	40	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61_R2.fasta	61	2	389	18262	3723	2	0	1	0	0	0	0	15455	627	799	386	71	0	0	0	0	0	8482	260	0	0	0	0	0	0	0	0	0	0	2978	6	0	4186	41	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62_R1.fasta	62	1	311	16350	3583	0	0	1	0	0	0	0	9292	93	760	317	72	0	0	0	0	0	5553	192	0	0	0	1	0	0	0	0	0	0	1763	1	0	2873	34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62_R2.fasta	62	2	306	15521	3551	0	0	1	0	0	0	0	9550	95	695	333	75	0	0	0	0	0	4488	151	0	0	0	1	0	0	0	0	0	0	1998	1	0	2874	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63_R1.fasta	63	1	277	14637	4473	3	0	1	0	0	0	0	14116	180	1100	683	320	0	0	0	0	0	23966	221	0	0	0	0	0	0	0	0	0	0	2378	1	0	3376	15	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	4	0	0	0	835	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63_R2.fasta	63	2	272	13657	4424	2	0	1	0	0	0	0	14276	180	1022	723	327	0	0	0	0	0	19405	160	0	0	0	0	0	0	0	0	0	0	2702	1	0	3363	15	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	4	1	0	0	823	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64_R1.fasta	64	1	119	16061	3662	0	0	1	0	0	0	0	16182	74	684	1022	179	0	0	0	0	0	6134	1952	5	0	0	0	0	0	0	0	0	0	1902	0	0	3634	30	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	0	0	8	1035	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64_R2.fasta	64	2	115	15194	3648	0	0	1	0	0	0	0	16294	69	620	1031	179	0	0	0	0	0	4896	1332	6	0	0	0	0	0	0	0	0	0	2281	0	0	3637	31	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	1	0	6	1013	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65_R1.fasta	65	1	506	21246	3608	0	0	1	0	0	0	0	17491	26	541	1956	238	0	0	0	0	0	2533	2867	0	0	0	0	0	0	0	0	0	0	2291	0	0	4463	28	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	1	3	0	2	1	478	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65_R2.fasta	65	2	498	19873	3602	0	0	1	0	0	0	0	17764	26	486	1962	240	0	0	0	0	0	1967	1991	1	0	0	0	0	0	0	0	0	0	2498	0	0	4496	29	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	1	3	1	2	1	466	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66_R1.fasta	66	1	533	32093	3212	0	0	0	0	0	0	0	26488	5	47	4386	211	0	0	0	0	0	1421	160	0	0	0	0	0	0	0	0	0	0	3220	0	0	5465	152	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66_R2.fasta	66	2	527	30332	3171	0	0	0	0	0	0	0	27709	6	42	3577	213	0	0	0	0	0	1106	123	0	0	0	0	0	0	0	0	0	0	3507	0	0	5484	157	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67_R1.fasta	67	1	330	26744	3686	0	0	0	0	0	0	0	27917	220	666	2468	167	0	0	0	0	0	6064	571	0	0	0	0	0	0	0	0	0	0	2380	0	0	1504	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
67_R2.fasta	67	2	328	24953	3627	0	0	0	0	0	0	0	28295	226	607	1882	170	0	0	0	0	0	4739	432	0	0	0	0	0	0	0	0	0	0	2740	0	0	1512	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6_R1.fasta	6	1	154	15735	0	0	0	0	0	0	0	0	10988	2993	966	469	31	0	0	0	0	0	9003	20	0	0	0	1	0	0	0	0	0	0	1791	3	0	1565	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	587	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6_R2.fasta	6	2	156	14877	0	0	0	0	0	0	0	0	11049	2870	919	464	31	0	0	0	0	0	7274	18	0	0	0	1	0	0	0	0	0	0	2194	3	0	1562	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	577	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71_R1.fasta	71	1	84	11053	1512	0	0	0	0	0	0	0	4954	273	655	323	589	0	0	0	0	0	9921	8	0	0	0	0	0	0	0	0	0	0	1972	0	0	1308	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71_R2.fasta	71	2	82	10429	1489	0	0	0	0	0	0	0	5371	275	599	332	599	0	0	0	0	0	8049	11	0	0	0	0	0	0	0	0	0	0	2150	0	0	1304	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72_R1.fasta	72	1	12	8229	1795	0	0	0	0	0	0	0	9638	309	457	277	11	0	0	0	0	0	11002	521	0	0	0	0	0	0	0	0	0	0	1329	0	0	449	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72_R2.fasta	72	2	13	7719	1761	0	0	0	0	0	0	0	9645	276	404	290	11	0	0	0	0	0	9019	378	0	0	0	0	0	0	0	0	0	0	1212	0	0	448	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73_R1.fasta	73	1	1192	21924	0	0	0	0	0	0	0	0	7014	899	994	103	0	0	0	0	0	0	5728	519	0	0	0	0	9	0	0	0	0	0	24	0	0	6789	363	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73_R2.fasta	73	2	1193	20049	0	0	0	0	0	0	0	0	7028	900	1209	230	0	0	0	0	0	0	4543	401	0	0	0	0	8	0	0	0	0	0	24	0	0	6787	358	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74_R1.fasta	74	1	81	7951	1370	0	0	0	0	0	0	0	6345	108	421	289	0	0	0	0	0	0	8093	46	0	0	0	0	0	0	0	0	0	0	1262	1	0	540	15	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	442	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74_R2.fasta	74	2	81	7475	1345	0	0	0	0	0	0	0	6421	88	401	288	0	0	0	0	0	0	6557	34	0	0	0	0	0	0	0	0	0	0	1403	1	0	540	14	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	432	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75_R1.fasta	75	1	952	9220	75	0	0	0	0	0	0	0	7909	4567	1436	505	143	1	0	0	0	0	10263	19	6	0	0	0	0	0	0	0	0	0	2615	0	0	1611	23	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	504	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75_R2.fasta	75	2	927	8666	74	0	0	0	0	0	0	0	8121	4525	1337	501	141	1	0	0	0	0	8330	17	5	0	0	0	0	0	0	0	0	0	2905	0	0	1599	23	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	484	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76_R1.fasta	76	1	194	5313	1483	1	0	0	0	0	0	0	3773	188	754	173	156	0	0	0	0	0	5981	39	0	0	0	7	0	0	0	0	0	0	808	1	0	1462	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76_R2.fasta	76	2	189	5008	1463	1	0	0	0	0	0	0	3947	150	702	167	160	0	0	0	0	0	4923	32	0	0	0	7	0	0	0	0	0	0	1028	1	0	1453	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
